22,5359,Joao Costa,2119,1
22,5409,Joaquim Pires,2069,1
22,5458,Joca Marques,2020,1
22,5508,Jose de Freitas,1970,1
22,5516,Juazeiro do Piaui,1962,1
22,5524,Julio Borges,1954,1
22,5532,Jurema,1946,1
22,5540,Lagoinha do Piaui,1938,1
22,5557,Lagoa Alegre,1921,1
22,5565,Lagoa do Barro do Piaui,1913,1
22,5573,Lagoa de Sao Francisco,1905,1
22,5581,Lagoa do Piaui,1897,1
22,5599,Lagoa do Sitio,1879,1
22,5607,Landri Sales,1871,1
22,5706,Luis Correia,1772,1
22,5805,Luzilandia,1673,1
22,5854,Madeiro,1624,1
22,5904,Manoel Emidio,1574,1
22,5953,Marcolandia,1525,1
22,6001,Marcos Parente,1477,1
22,6050,Massape do Piaui,1428,1
22,6100,Matias Olimpio,1378,1
22,6209,Miguel Alves,1269,1
22,6308,Miguel Leao,1170,1
22,6357,Milton Brandao,1121,1
22,6407,Monsenhor Gil,1071,1
22,6506,Monsenhor Hipolito,972,1
22,6605,Monte Alegre do Piaui,873,1
22,6654,Morro Cabeca no Tempo,824,1
22,6670,Morro do Chapeu do Piaui,808,1
22,6696,Murici dos Portelas,782,1
22,6704,Nazare do Piaui,774,1
22,6720,Nazaria,758,1
22,6753,Nossa Senhora de Nazare,725,1
22,6803,Nossa Senhora dos Remedios,675,1
22,6902,Novo Oriente do Piaui,576,1
22,6951,Novo Santo Antonio,527,1
22,7009,Oeiras,469,1
22,7108,Olho Dagua do Piaui,370,1
22,7207,Padre Marcos,271,1
22,7306,Paes Landim,172,1
22,7355,Pajeu do Piaui,123,1
22,7405,Palmeira do Piaui,73,1
22,7504,Palmeirais,7452,2
22,7553,Paqueta,7403,1
22,7603,Parnagua,7353,2
22,7702,Parnaiba,7254,2
22,7751,Passagem Franca do Piaui,7205,2
22,7777,Patos do Piaui,7179,1
22,7793,Pau DArco do Piaui,7163,1
22,7801,Paulistana,7155,2
22,7850,Pavussu,7106,1
22,7900,Pedro II,7056,2
22,7934,Pedro Laurentino,7022,1
22,7959,Nova Santa Rita,6997,1
22,8007,Picos,6949,3
22,8106,Pimenteiras,6850,2
22,8205,Pio IX,6751,2
22,8304,Piracuruca,6652,2
22,8403,Piripiri,6553,2
22,8502,Porto,6454,2
22,8551,Porto Alegre do Piaui,6405,1
22,8601,Prata do Piaui,6355,2
22,8650,Queimada Nova,6306,1
22,8700,Redencao do Gurgueia,6256,2
22,8809,Regeneracao,6147,1
22,8858,Riacho Frio,6098,1
22,8874,Ribeira do Piaui,6082,1
22,8908,Ribeiro Goncalves,6048,1
22,9005,Rio Grande do Piaui,5951,2
22,9104,Santa Cruz do Piaui,5852,2
22,9153,Santa Cruz dos Milagres,5803,1
22,9203,Santa Filomena,5753,2
22,9302,Santa Luz,5654,2
22,9351,Santana do Piaui,5605,1
22,9377,Santa Rosa do Piaui,5579,1
22,9401,Santo Antonio de Lisboa,5555,2
22,9450,Santo Antonio dos Milagres,5506,2
22,9500,Santo Inacio do Piaui,5456,2
22,9559,Sao Braz do Piaui,5397,1
22,9609,Sao Felix do Piaui,5347,1
22,9658,Sao Francisco de Assis do Piaui,5298,1
22,9708,Sao Francisco do Piaui,5248,1
22,9757,Sao Goncalo do Gurgueia,5199,2
22,9807,Sao Goncalo do Piaui,5149,2
22,9856,Sao Joao da Canabrava,5100,1
22,9872,Sao Joao da Fronteira,5084,1
22,9906,Sao Joao da Serra,5050,2
22,9955,Sao Joao da Varjota,5001,1
22,9971,Sao Joao do Arraial,4985,1
22,10003,Sao Joao do Piaui,4953,2
22,10052,Sao Jose do Divino,4904,1
22,10102,Sao Jose do Peixe,4854,2
22,10201,Sao Jose do Piaui,4755,2
22,10300,Sao Juliao,4656,2
22,10359,Sao Lourenco do Piaui,4597,1
22,10375,Sao Luis do Piaui,4581,1
22,10383,Sao Miguel da Baixa Grande,4573,1
22,10391,Sao Miguel do Fidalgo,4565,1
22,10409,Sao Miguel do Tapuio,4547,1
22,10508,Sao Pedro do Piaui,4448,1
22,10607,Sao Raimundo Nonato,4349,2
22,10623,Sebastiao Barros,4333,1
22,10631,Sebastiao Leal,4325,1
22,10656,Sigefredo Pacheco,4300,2
22,10706,Simoes,4250,2
22,10805,Simplicio Mendes,4151,2
22,10904,Socorro do Piaui,4052,2
22,10938,Sussuapara,4018,1
22,10953,Tamboril do Piaui,4003,1
22,10979,Tanque do Piaui,3977,1
22,11001,Teresina,3955,2
22,11100,Uniao,3856,2
22,11209,Urucui,3747,1
22,11308,Valenca do Piaui,3648,1
22,11357,Varzea Branca,3599,1
22,11407,Varzea Grande,3549,2
22,11506,Vera Mendes,3450,2
22,11605,Vila Nova do Piaui,3351,2
22,11704,Wall Ferraz,3252,2
23,101,Abaiara,7376,1
23,150,Acarape,7327,2
23,200,Acarau,7277,2
23,309,Acopiara,7168,1
23,408,Aiuaba,7069,1
23,507,Alcantaras,6970,1
23,606,Altaneira,6871,1
23,705,Alto Santo,6772,1
23,754,Amontada,6723,1
23,804,Antonina do Norte,6673,1
23,903,Apuiares,6574,1
23,1000,Aquiraz,6477,1
23,1109,Aracati,6368,1
23,1208,Aracoiaba,6269,1
23,1257,Ararenda,6220,1
23,1307,Araripe,6170,1
23,1406,Aratuba,6071,1
23,1505,Arneiroz,5972,1
23,1604,Assare,5873,1
23,1703,Aurora,5774,1
23,1802,Baixio,5675,1
23,1851,Banabuiu,5626,1
23,1901,Barbalha,5576,1
23,1950,Barreira,5527,1
23,2008,Barro,5469,1
23,2057,Barroquinha,5420,1
23,2107,Baturite,5370,1
23,2206,Beberibe,5271,1
23,2305,Bela Cruz,5172,1
23,2404,Boa Viagem,5073,1
23,2503,Brejo Santo,4974,1
23,2602,Camocim,4875,1
23,2701,Campos Sales,4776,1
23,2800,Caninde,4677,1
23,2909,Capistrano,4568,1
23,3006,Caridade,4471,1
23,3105,Carire,4372,1
23,3204,Caririacu,4273,1
23,3303,Carius,4174,1
23,3402,Carnaubal,4075,1
23,3501,Cascavel,3976,1
23,3600,Catarina,3877,1
23,3659,Catunda,3818,1
23,3709,Caucaia,3768,1
23,3808,Cedro,3669,1
23,3907,Chaval,3570,1
23,3931,Choro,3546,1
23,3956,Chorozinho,3521,1
23,4004,Coreau,3473,1
23,4103,Crateus,3374,1
23,4202,Crato,3275,1
23,4236,Croata,3241,1
23,4251,Cruz,3226,1
23,4269,Deputado Irapuan Pinheiro,3208,1
23,4277,Erere,3200,1
23,4285,Eusebio,3192,1
23,4301,Farias Brito,3176,1
23,4350,Forquilha,3127,1
23,4400,Fortaleza,3077,1
23,4459,Fortim,3018,1
23,4509,Frecheirinha,2968,1
23,4608,General Sampaio,2869,1
23,4657,Graca,2820,1
23,4707,Granja,2770,1
23,4806,Granjeiro,2671,1
23,4905,Groairas,2572,1
23,4954,Guaiuba,2523,1
23,5001,Guaraciaba do Norte,2476,1
23,5100,Guaramiranga,2377,1
23,5209,Hidrolandia,2268,1
23,5233,Horizonte,2244,1
23,5266,Ibaretama,2211,1
23,5308,Ibiapina,2169,1
23,5332,Ibicuitinga,2145,1
23,5357,Icapui,2120,1
23,5407,Ico,2070,1
23,5506,Iguatu,1971,1
23,5605,Independencia,1872,1
23,5654,Ipaporanga,1823,1
23,5704,Ipaumirim,1773,1
23,5803,Ipu,1674,1
23,5902,Ipueiras,1575,1
23,6009,Iracema,1468,1
23,6108,Iraucuba,1369,1
23,6207,Itaicaba,1270,1
23,6256,Itaitinga,1221,1
23,6306,Itapaje,1171,1
23,6405,Itapipoca,1072,1
23,6504,Itapiuna,973,1
23,6553,Itarema,924,1
23,6603,Itatira,874,1
23,6702,Jaguaretama,775,1
23,6801,Jaguaribara,676,1
23,6900,Jaguaribe,577,1
23,7007,Jaguaruana,470,1
23,7106,Jardim,371,1
23,7205,Jati,272,1
23,7254,Jijoca de Jericoacoara,223,1
23,7304,Juazeiro do Norte,173,1
23,7403,Jucas,74,1
23,7502,Lavras da Mangabeira,7452,3
23,7601,Limoeiro do Norte,7353,3
23,7635,Madalena,7319,1
23,7650,Maracanau,7304,1
23,7700,Maranguape,7254,3
23,7809,Marco,7145,1
23,7908,Martinopole,7046,1
23,8005,Massape,6949,4
23,8104,Mauriti,6850,3
23,8203,Meruoca,6751,3
23,8302,Milagres,6652,3
23,8351,Milha,6603,1
23,8377,Miraima,6577,1
23,8401,Missao Velha,6553,3
23,8500,Mombaca,6454,3
23,8609,Monsenhor Tabosa,6345,1
23,8708,Morada Nova,6246,1
23,8807,Moraujo,6147,2
23,8906,Morrinhos,6048,2
23,9003,Mucambo,5951,3
23,9102,Mulungu,5852,3
23,9201,Nova Olinda,5753,3
23,9300,Nova Russas,5654,3
23,9409,Novo Oriente,5545,1
23,9458,Ocara,5496,1
23,9508,Oros,5446,1
23,9607,Pacajus,5347,2
23,9706,Pacatuba,5248,2
23,9805,Pacoti,5149,3
23,9904,Pacuja,5050,3
23,10001,Palhano,4953,3
23,10100,Palmacia,4854,3
23,10209,Paracuru,4745,1
23,10258,Paraipaba,4696,1
23,10308,Parambu,4646,1
23,10407,Paramoti,4547,2
23,10506,Pedra Branca,4448,2
23,10605,Penaforte,4349,3
23,10704,Pentecoste,4250,3
23,10803,Pereiro,4151,3
23,10852,Pindoretama,4102,2
23,10902,Piquet Carneiro,4052,3
23,10951,Pires Ferreira,4003,2
23,11009,Poranga,3945,1
23,11108,Porteiras,3846,1
23,11207,Potengi,3747,2
23,11231,Potiretama,3723,1
23,11264,Quiterianopolis,3690,1
23,11306,Quixada,3648,2
23,11355,Quixelo,3599,2
23,11405,Quixeramobim,3549,3
23,11504,Quixere,3450,3
23,11603,Redencao,3351,3
23,11702,Reriutaba,3252,3
23,11801,Russas,3153,2
23,11900,Saboeiro,3054,2
23,11959,Salitre,2995,1
23,12007,Santana do Acarau,2947,1
23,12106,Santana do Cariri,2848,1
23,12205,Santa Quiteria,2749,2
23,12304,Sao Benedito,2650,2
23,12403,Sao Goncalo do Amarante,2551,2
23,12502,Sao Joao do Jaguaribe,2452,2
23,12601,Sao Luis do Curu,2353,2
23,12700,Senador Pompeu,2254,2
23,12809,Senador Sa,2145,2
23,12908,Sobral,2046,1
23,13005,Solonopole,1949,3
23,13104,Tabuleiro do Norte,1850,2
23,13203,Tamboril,1751,1
23,13252,Tarrafas,1702,1
23,13302,Taua,1652,1
23,13351,Tejucuoca,1603,1
23,13401,Tiangua,1553,1
23,13500,Trairi,1454,1
23,13559,Tururu,1395,1
23,13609,Ubajara,1345,1
23,13708,Umari,1246,1
23,13757,Umirim,1197,1
23,13807,Uruburetama,1147,1
23,13906,Uruoca,1048,1
23,13955,Varjota,999,1
23,14003,Varzea Alegre,951,2
23,14102,Vicosa do Ceara,852,1
24,109,Acari,7367,2
24,208,Acu,7268,1
24,307,Afonso Bezerra,7169,2
24,406,agua Nova,7070,1
24,505,Alexandria,6971,1
24,604,Almino Afonso,6872,1
24,703,Alto do Rodrigues,6773,1
24,802,Angicos,6674,1
24,901,Antonio Martins,6575,1
24,1008,Apodi,6468,1
24,1107,Areia Branca,6369,1
24,1206,Ares,6270,1
24,1305,Campo Grande,6171,1
24,1404,Baia Formosa,6072,1
24,1453,Barauna,6023,1
24,1503,Barcelona,5973,1
24,1602,Bento Fernandes,5874,1
24,1651,Bodo,5825,1
24,1701,Bom Jesus,5775,1
24,1800,Brejinho,5676,1
24,1859,Caicara do Norte,5617,1
24,1909,Caicara do Rio do Vento,5567,1
24,2006,Caico,5470,1
24,2105,Campo Redondo,5371,1
24,2204,Canguaretama,5272,1
24,2303,Caraubas,5173,1
24,2402,Carnauba dos Dantas,5074,1
24,2501,Carnaubais,4975,1
24,2600,Ceara-Mirim,4876,1
24,2709,Cerro Cora,4767,2
24,2808,Coronel Ezequiel,4668,1
24,2907,Coronel Joao Pessoa,4569,1
24,3004,Cruzeta,4472,1
24,3103,Currais Novos,4373,1
24,3202,Doutor Severiano,4274,1
24,3251,Parnamirim,4225,1
24,3301,Encanto,4175,1
24,3400,Equador,4076,1
24,3509,Espirito Santo,3967,1
24,3608,Extremoz,3868,1
24,3707,Felipe Guerra,3769,1
24,3756,Fernando Pedroza,3720,1
24,3806,Florania,3670,1
24,3905,Francisco Dantas,3571,1
24,4002,Frutuoso Gomes,3474,1
24,4101,Galinhos,3375,1
24,4200,Goianinha,3276,1
24,4309,Governador Dix-Sept Rosado,3167,1
24,4408,Grossos,3068,1
24,4507,Guamare,2969,1
24,4606,Ielmo Marinho,2870,1
24,4705,Ipanguacu,2771,1
24,4804,Ipueira,2672,1
24,4853,Itaja,2623,1
24,4903,Itau,2573,1
24,5009,Jacana,2467,1
24,5108,Jandaira,2368,1
24,5207,Janduis,2269,1
24,5306,Januario Cicco,2170,1
24,5405,Japi,2071,1
24,5504,Jardim de Angicos,1972,1
24,5603,Jardim de Piranhas,1873,1
24,5702,Jardim do Serido,1774,1
24,5801,Joao Camara,1675,1
24,5900,Joao Dias,1576,1
24,6007,Jose da Penha,1469,1
24,6106,Jucurutu,1370,1
24,6155,Jundia,1321,1
24,6205,Lagoa dAnta,1271,1
24,6304,Lagoa de Pedras,1172,1
24,6403,Lagoa de Velhos,1073,1
24,6502,Lagoa Nova,974,1
24,6601,Lagoa Salgada,875,1
24,6700,Lajes,776,1
24,6809,Lajes Pintadas,667,1
24,6908,Lucrecia,568,1
24,7005,Luis Gomes,471,1
24,7104,Macaiba,372,1
24,7203,Macau,273,1
24,7252,Major Sales,224,1
24,7302,Marcelino Vieira,174,1
24,7401,Martins,75,1
24,7500,Maxaranguape,7452,4
24,7609,Messias Targino,7343,2
24,7708,Montanhas,7244,1
24,7807,Monte Alegre,7145,2
24,7906,Monte das Gameleiras,7046,2
24,8003,Mossoro,6949,5
24,8102,Natal,6850,4
24,8201,Nisia Floresta,6751,4
24,8300,Nova Cruz,6652,4
24,8409,Olho dagua do Borges,6543,1
24,8508,Ouro Branco,6444,1
24,8607,Parana,6345,2
24,8706,Parau,6246,2
24,8805,Parazinho,6147,3
24,8904,Parelhas,6048,3
24,8953,Rio do Fogo,5999,1
24,9100,Passa e Fica,5852,4
24,9209,Passagem,5743,1
24,9308,Patu,5644,1
24,9332,Santa Maria,5620,1
24,9407,Pau dos Ferros,5545,2
24,9506,Pedra Grande,5446,2
24,9605,Pedra Preta,5347,3
24,9704,Pedro Avelino,5248,3
24,9803,Pedro Velho,5149,4
24,9902,Pendencias,5050,4
24,10009,Piloes,4943,1
24,10108,Poco Branco,4844,1
24,10207,Portalegre,4745,2
24,10256,Porto do Mangue,4696,2
24,10306,Serra Caiada,4646,2
24,10405,Pureza,4547,3
24,10504,Rafael Fernandes,4448,3
24,10603,Rafael Godeiro,4349,4
24,10702,Riacho da Cruz,4250,4
24,10801,Riacho de Santana,4151,4
24,10900,Riachuelo,4052,4
24,11007,Rodolfo Fernandes,3945,2
24,11056,Tibau,3896,1
24,11106,Ruy Barbosa,3846,2
24,11205,Santa Cruz,3747,3
24,11403,Santana do Matos,3549,4
24,11429,Santana do Serido,3523,1
24,11502,Santo Antonio,3450,4
24,11601,Sao Bento do Norte,3351,4
24,11700,Sao Bento do Trairi,3252,4
24,11809,Sao Fernando,3143,1
24,11908,Sao Francisco do Oeste,3044,1
24,12005,Sao Goncalo do Amarante,2947,2
24,12104,Sao Joao do Sabugi,2848,2
24,12203,Sao Jose de Mipibu,2749,3
24,12302,Sao Jose do Campestre,2650,3
24,12401,Sao Jose do Serido,2551,3
24,12500,Sao Miguel,2452,3
24,12559,Sao Miguel do Gostoso,2393,1
24,12609,Sao Paulo do Potengi,2343,1
24,12708,Sao Pedro,2244,2
24,12807,Sao Rafael,2145,3
24,12906,Sao Tome,2046,2
24,13003,Sao Vicente,1949,4
24,13102,Senador Eloi de Souza,1850,3
24,13201,Senador Georgino Avelino,1751,2
24,13300,Serra de Sao Bento,1652,2
24,13359,Serra do Mel,1593,1
24,13409,Serra Negra do Norte,1543,1
24,13508,Serrinha,1444,1
24,13557,Serrinha dos Pintos,1395,2
24,13607,Severiano Melo,1345,2
24,13706,Sitio Novo,1246,2
24,13805,Taboleiro Grande,1147,2
24,13904,Taipu,1048,2
24,14001,Tangara,951,3
24,14100,Tenente Ananias,852,2
24,14159,Tenente Laurentino Cruz,793,1
24,14209,Tibau do Sul,743,1
24,14308,Timbauba dos Batistas,644,1
24,14407,Touros,545,1
24,14456,Triunfo Potiguar,496,1
24,14506,Umarizal,446,1
24,14605,Upanema,347,1
24,14704,Varzea,248,1
24,14753,Venha-Ver,199,1
24,14803,Vera Cruz,149,1
24,14902,Vicosa,50,1
24,15008,Vila Flor,7420,1
25,106,agua Branca,7369,1
25,205,Aguiar,7270,1
25,304,Alagoa Grande,7171,1
25,403,Alagoa Nova,7072,1
25,502,Alagoinha,6973,1
25,536,Alcantil,6939,1
25,577,Algodao de Jandaira,6898,1
25,601,Alhandra,6874,1
25,700,Sao Joao do Rio do Peixe,6775,2
25,734,Amparo,6741,1
25,775,Aparecida,6700,1
25,809,Aracagi,6666,1
25,908,Arara,6567,1
25,1005,Araruna,6470,1
25,1104,Areia,6371,1
25,1153,Areia de Baraunas,6322,1
25,1203,Areial,6272,1
25,1302,Aroeiras,6173,1
25,1351,Assuncao,6124,1
25,1401,Baia da Traicao,6074,1
25,1500,Bananeiras,5975,1
25,1534,Barauna,5941,1
25,1575,Barra de Santana,5900,1
25,1609,Barra de Santa Rosa,5866,1
25,1708,Barra de Sao Miguel,5767,1
25,1807,Bayeux,5668,1
25,1906,Belem,5569,1
25,2003,Belem do Brejo do Cruz,5472,1
25,2052,Bernardino Batista,5423,1
25,2102,Boa Ventura,5373,1
25,2151,Boa Vista,5324,1
25,2201,Bom Jesus,5274,1
25,2300,Bom Sucesso,5175,1
25,2409,Bonito de Santa Fe,5066,1
25,2508,Boqueirao,4967,1
25,2607,Igaracy,4868,1
25,2706,Borborema,4769,1
25,2805,Brejo do Cruz,4670,1
25,2904,Brejo dos Santos,4571,1
25,3001,Caapora,4474,1
25,3100,Cabaceiras,4375,1
25,3209,Cabedelo,4266,1
25,3308,Cachoeira dos indios,4167,1
25,3407,Cacimba de Areia,4068,1
25,3506,Cacimba de Dentro,3969,1
25,3555,Cacimbas,3920,1
25,3605,Caicara,3870,1
25,3704,Cajazeiras,3771,1
25,3753,Cajazeirinhas,3722,1
25,3803,Caldas Brandao,3672,1
25,3902,Camalau,3573,1
25,4009,Campina Grande,3466,1
25,4033,Capim,3442,1
25,4074,Caraubas,3401,1
25,4108,Carrapateira,3367,1
25,4157,Casserengue,3318,1
25,4207,Catingueira,3268,1
25,4306,Catole do Rocha,3169,2
25,4355,Caturite,3120,1
25,4405,Conceicao,3070,1
25,4504,Condado,2971,1
25,4603,Conde,2872,1
25,4702,Congo,2773,1
25,4801,Coremas,2674,1
25,4850,Coxixola,2625,1
25,4900,Cruz do Espirito Santo,2575,1
25,5006,Cubati,2469,1
25,5105,Cuite,2370,1
25,5204,Cuitegi,2271,1
25,5238,Cuite de Mamanguape,2237,1
25,5279,Curral de Cima,2196,1
25,5303,Curral Velho,2172,1
25,5352,Damiao,2123,1
25,5402,Desterro,2073,1
25,5501,Vista Serrana,1974,1
25,5600,Diamante,1875,1
25,5709,Dona Ines,1766,1
25,5808,Duas Estradas,1667,1
25,5907,Emas,1568,1
25,6004,Esperanca,1471,2
25,6103,Fagundes,1372,1
25,6202,Frei Martinho,1273,1
25,6251,Gado Bravo,1224,1
25,6301,Guarabira,1174,1
25,6400,Gurinhem,1075,1
25,6509,Gurjao,966,1
25,6608,Ibiara,867,1
25,6707,Imaculada,768,1
25,6806,Inga,669,1
25,6905,Itabaiana,570,1
25,7002,Itaporanga,473,1
25,7101,Itapororoca,374,1
25,7200,Itatuba,275,1
25,7309,Jacarau,166,1
25,7408,Jerico,67,1
25,7507,Joao Pessoa,7443,1
25,7606,Juarez Tavora,7344,1
25,7705,Juazeirinho,7245,1
25,7804,Junco do Serido,7146,1
25,7903,Juripiranga,7047,1
25,8000,Juru,6950,1
25,8109,Lagoa,6841,1
25,8208,Lagoa de Dentro,6742,1
25,8307,Lagoa Seca,6643,1
25,8406,Lastro,6544,1
25,8505,Livramento,6445,1
25,8554,Logradouro,6396,1
25,8604,Lucena,6346,1
25,8703,Mae dagua,6247,1
25,8802,Malta,6148,1
25,8901,Mamanguape,6049,1
25,9008,Manaira,5942,1
25,9057,Marcacao,5893,1
25,9107,Mari,5843,1
25,9156,Marizopolis,5794,1
25,9206,Massaranduba,5744,1
25,9305,Mataraca,5645,1
25,9339,Matinhas,5611,1
25,9370,Mato Grosso,5580,2
25,9396,Matureia,5554,1
25,9404,Mogeiro,5546,1
25,9503,Montadas,5447,1
25,9602,Monte Horebe,5348,1
25,9701,Monteiro,5249,1
25,9800,Mulungu,5150,1
25,9909,Natuba,5041,1
25,10006,Nazarezinho,4944,1
25,10105,Nova Floresta,4845,1
25,10204,Nova Olinda,4746,1
25,10303,Nova Palmeira,4647,1
25,10402,Olho dagua,4548,1
25,10501,Olivedos,4449,1
25,10600,Ouro Velho,4350,1
25,10659,Parari,4291,1
25,10709,Passagem,4241,1
25,10808,Patos,4142,1
25,10907,Paulista,4043,1
25,11004,Pedra Branca,3946,1
25,11103,Pedra Lavrada,3847,1
25,11202,Pedras de Fogo,3748,1
25,11301,Pianco,3649,1
25,11400,Picui,3550,2
25,11509,Pilar,3441,1
25,11608,Piloes,3342,1
25,11707,Piloezinhos,3243,1
25,11806,Pirpirituba,3144,1
25,11905,Pitimbu,3045,1
25,12002,Pocinhos,2948,1
25,12036,Poco Dantas,2914,1
25,12077,Poco de Jose de Moura,2873,1
25,12101,Pombal,2849,1
25,12200,Prata,2750,1
25,12309,Princesa Isabel,2641,1
25,12408,Puxinana,2542,1
25,12507,Queimadas,2443,1
25,12606,Quixaba,2344,1
25,12705,Remigio,2245,1
25,12721,Pedro Regis,2229,1
25,12747,Riachao,2203,1
25,12754,Riachao do Bacamarte,2196,2
25,12762,Riachao do Poco,2188,1
25,12788,Riacho de Santo Antonio,2162,1
25,12804,Riacho dos Cavalos,2146,1
25,12903,Rio Tinto,2047,1
25,13000,Salgadinho,1950,2
25,13109,Salgado de Sao Felix,1841,1
25,13158,Santa Cecilia,1792,1
25,13208,Santa Cruz,1742,1
25,13307,Santa Helena,1643,1
25,13356,Santa Ines,1594,1
25,13406,Santa Luzia,1544,1
25,13505,Santana de Mangueira,1445,1
25,13604,Santana dos Garrotes,1346,1
25,13653,Joca Claudino,1297,1
25,13703,Santa Rita,1247,1
25,13802,Santa Teresinha,1148,1
25,13851,Santo Andre,1099,1
25,13901,Sao Bento,1049,1
25,13927,Sao Bentinho,1023,1
25,13943,Sao Domingos do Cariri,1007,1
25,13968,Sao Domingos,982,1
25,13984,Sao Francisco,966,2
25,14008,Sao Joao do Cariri,942,1
25,14107,Sao Joao do Tigre,843,1
25,14206,Sao Jose da Lagoa Tapada,744,1
25,14305,Sao Jose de Caiana,645,1
25,14404,Sao Jose de Espinharas,546,1
25,14453,Sao Jose dos Ramos,497,1
25,14503,Sao Jose de Piranhas,447,1
25,14552,Sao Jose de Princesa,398,1
25,14602,Sao Jose do Bonfim,348,1
25,14651,Sao Jose do Brejo do Cruz,299,1
25,14701,Sao Jose do Sabugi,249,1
25,14800,Sao Jose dos Cordeiros,150,1
25,14909,Sao Mamede,41,1
25,15005,Sao Miguel de Taipu,7420,2
25,15104,Sao Sebastiao de Lagoa de Roca,7321,1
25,15203,Sao Sebastiao do Umbuzeiro,7222,1
25,15302,Sape,7123,1
25,15401,Sao Vicente do Serido,7024,1
25,15500,Serra Branca,6925,1
25,15609,Serra da Raiz,6816,1
25,15708,Serra Grande,6717,1
25,15807,Serra Redonda,6618,1
25,15906,Serraria,6519,1
25,15930,Sertaozinho,6495,1
25,15971,Sobrado,6454,4
25,16003,Solanea,6422,1
25,16102,Soledade,6323,1
25,16151,Sossego,6274,1
25,16201,Sousa,6224,1
25,16300,Sume,6125,1
25,16409,Tacima,6016,1
25,16508,Taperoa,5917,1
25,16607,Tavares,5818,1
25,16706,Teixeira,5719,2
25,16755,Tenorio,5670,1
25,16805,Triunfo,5620,2
25,16904,Uirauna,5521,1
25,17001,Umbuzeiro,5424,1
25,17100,Varzea,5325,2
25,17209,Vieiropolis,5216,1
25,17407,Zabele,5018,1
26,54,Abreu e Lima,7420,3
26,104,Afogados da Ingazeira,7370,1
26,203,Afranio,7271,1
26,302,Agrestina,7172,1
26,401,agua Preta,7073,1
26,500,aguas Belas,6974,1
26,609,Alagoinha,6865,1
26,708,Alianca,6766,1
26,807,Altinho,6667,1
26,906,Amaraji,6568,1
26,1003,Angelim,6471,1
26,1052,Aracoiaba,6422,2
26,1102,Araripina,6372,1
26,1201,Arcoverde,6273,1
26,1300,Barra de Guabiraba,6174,2
26,1409,Barreiros,6065,1
26,1508,Belem de Maria,5966,1
26,1607,Belem do Sao Francisco,5867,1
26,1706,Belo Jardim,5768,1
26,1805,Betania,5669,1
26,1904,Bezerros,5570,1
26,2001,Bodoco,5473,1
26,2100,Bom Conselho,5374,2
26,2209,Bom Jardim,5265,1
26,2308,Bonito,5166,1
26,2407,Brejao,5067,1
26,2506,Brejinho,4968,1
26,2605,Brejo da Madre de Deus,4869,1
26,2704,Buenos Aires,4770,1
26,2803,Buique,4671,1
26,2902,Cabo de Santo Agostinho,4572,1
26,3009,Cabrobo,4465,1
26,3108,Cachoeirinha,4366,1
26,3207,Caetes,4267,1
26,3306,Calcado,4168,1
26,3405,Calumbi,4069,1
26,3454,Camaragibe,4020,1
26,3504,Camocim de Sao Felix,3970,1
26,3603,Camutanga,3871,1
26,3702,Canhotinho,3772,1
26,3801,Capoeiras,3673,1
26,3900,Carnaiba,3574,2
26,3926,Carnaubeira da Penha,3548,1
26,4007,Carpina,3467,1
26,4106,Caruaru,3368,1
26,4155,Casinhas,3319,1
26,4205,Catende,3269,1
26,4304,Cedro,3170,1
26,4403,Cha de Alegria,3071,1
26,4502,Cha Grande,2972,1
26,4601,Condado,2873,2
26,4700,Correntes,2774,1
26,4809,Cortes,2665,1
26,4908,Cumaru,2566,1
26,5004,Cupira,2470,1
26,5103,Custodia,2371,1
26,5152,Dormentes,2322,1
26,5202,Escada,2272,1
26,5301,Exu,2173,1
26,5400,Feira Nova,2074,1
26,5459,Fernando de Noronha,2015,1
26,5509,Ferreiros,1965,1
26,5608,Flores,1866,1
26,5707,Floresta,1767,1
26,5806,Frei Miguelinho,1668,1
26,5905,Gameleira,1569,1
26,6002,Garanhuns,1472,1
26,6101,Gloria do Goita,1373,2
26,6200,Goiana,1274,1
26,6309,Granito,1165,1
26,6408,Gravata,1066,1
26,6507,Iati,967,1
26,6606,Ibimirim,868,1
26,6705,Ibirajuba,769,1
26,6804,Igarassu,670,1
26,6903,Iguaracy,571,1
26,7000,Inaja,474,2
26,7109,Ingazeira,365,1
26,7208,Ipojuca,266,1
26,7307,Ipubi,167,1
26,7406,Itacuruba,68,1
26,7505,Itaiba,7443,2
26,7604,Ilha de Itamaraca,7344,2
26,7653,Itambe,7295,1
26,7703,Itapetim,7245,2
26,7752,Itapissuma,7196,1
26,7802,Itaquitinga,7146,2
26,7901,Jaboatao dos Guararapes,7047,2
26,7950,Jaqueira,6998,1
26,8008,Jatauba,6940,1
26,8057,Jatoba,6891,1
26,8107,Joao Alfredo,6841,2
26,8206,Joaquim Nabuco,6742,2
26,8255,Jucati,6693,1
26,8305,Jupi,6643,2
26,8404,Jurema,6544,2
26,8453,Lagoa do Carro,6495,2
26,8503,Lagoa de Itaenga,6445,2
26,8602,Lagoa do Ouro,6346,2
26,8701,Lagoa dos Gatos,6247,2
26,8750,Lagoa Grande,6198,1
26,8800,Lajedo,6148,2
26,8909,Limoeiro,6039,2
26,9006,Macaparana,5942,2
